Name,Value,country,league_name,seasonid,seasonyear
data,Iceland League Cup,Iceland,League Cup,13880,2025
data,Iceland League Cup B,Iceland,League Cup B,6923,2022
data,Iceland League Cup B,Iceland,League Cup B,8711,2023
data,Iceland League Cup B,Iceland,League Cup B,10920,2024
data,Iceland League Cup B,Iceland,League Cup B,13881,2025
data,Iceland League Cup C,Iceland,League Cup C,6924,2022
data,Iceland League Cup C,Iceland,League Cup C,8712,2023
data,Iceland League Cup C,Iceland,League Cup C,10909,2024
data,Iceland League Cup C,Iceland,League Cup C,14107,2025
data,Iceland Super Cup,Iceland,Super Cup,6925,2022
data,Iceland Super Cup,Iceland,Super Cup,8977,2023
data,Iceland Super Cup,Iceland,Super Cup,10981,2024
data,Iceland Super Cup,Iceland,Super Cup,14013,2025
data,Australia New South Wales NPL 3,Australia,New South Wales NPL 3,6927,2022
data,Australia New South Wales NPL 3,Australia,New South Wales NPL 3,8988,2023
data,Australia New South Wales NPL 3,Australia,New South Wales NPL 3,10957,2024
data,Australia New South Wales NPL 3,Australia,New South Wales NPL 3,13981,2025
data,Norway 3. Division Group 1,Norway,3. Division Group 1,6941,2022
data,Norway 3. Division Group 1,Norway,3. Division Group 1,8761,2023
data,Norway 3. Division Group 1,Norway,3. Division Group 1,11013,2024
data,Norway 3. Division Group 1,Norway,3. Division Group 1,14005,2025
data,Norway 3. Division Group 2,Norway,3. Division Group 2,6942,2022
data,Norway 3. Division Group 2,Norway,3. Division Group 2,8762,2023
data,Norway 3. Division Group 2,Norway,3. Division Group 2,11014,2024
data,Norway 3. Division Group 2,Norway,3. Division Group 2,14014,2025
data,Norway 3. Division Group 3,Norway,3. Division Group 3,6948,2022
data,Norway 3. Division Group 3,Norway,3. Division Group 3,8764,2023
data,Norway 3. Division Group 3,Norway,3. Division Group 3,11015,2024
data,Norway 3. Division Group 3,Norway,3. Division Group 3,14020,2025
data,Norway 3. Division Group 4,Norway,3. Division Group 4,6949,2022
data,Norway 3. Division Group 4,Norway,3. Division Group 4,8767,2023
data,Norway 3. Division Group 4,Norway,3. Division Group 4,11016,2024
data,Norway 3. Division Group 4,Norway,3. Division Group 4,14003,2025
data,Norway 3. Division Group 5,Norway,3. Division Group 5,6950,2022
data,Norway 3. Division Group 5,Norway,3. Division Group 5,8768,2023
data,Norway 3. Division Group 5,Norway,3. Division Group 5,11017,2024
data,Norway 3. Division Group 5,Norway,3. Division Group 5,14049,2025
data,Norway 3. Division Group 6,Norway,3. Division Group 6,6951,2022
data,Norway 3. Division Group 6,Norway,3. Division Group 6,8770,2023
data,Norway 3. Division Group 6,Norway,3. Division Group 6,11024,2024
data,Norway 3. Division Group 6,Norway,3. Division Group 6,14043,2025
data,Czech Republic Tipsport Liga,Czech Republic,Tipsport Liga,6974,2022
data,Czech Republic Tipsport Liga,Czech Republic,Tipsport Liga,8637,2023
data,Czech Republic Tipsport Liga,Czech Republic,Tipsport Liga,10895,2024
data,Czech Republic Tipsport Liga,Czech Republic,Tipsport Liga,13951,2025
data,China Playoffs 1/2,China,Playoffs 1/2,6975,2021
data,Madagascar Pro League,Madagascar,Pro League,6977,20212022
data,Madagascar Pro League,Madagascar,Pro League,8630,20222023
data,Madagascar Pro League,Madagascar,Pro League,11253,20232024
data,Madagascar Pro League,Madagascar,Pro League,15135,20242025
data,France Coupe de France Féminine,France,Coupe de France Féminine,6978,20212022
data,France Coupe de France Féminine,France,Coupe de France Féminine,8808,20222023
data,France Coupe de France Féminine,France,Coupe de France Féminine,10879,20232024
data,France Coupe de France Féminine,France,Coupe de France Féminine,13869,20242025
data,England Womens National League Premier Division,England,Womens National League Premier Division,6980,20212022
data,England Womens National League Premier Division,England,Womens National League Premier Division,8566,20222023
data,England Womens National League Division One,England,Womens National League Division One,6981,20212022
data,England Womens National League Division One,England,Womens National League Division One,8562,20222023
data,Turkey Kadın Süper Ligi,Turkey,Kadın Süper Ligi,6982,20212022
data,Turkey Kadın Süper Ligi,Turkey,Kadın Süper Ligi,8584,20222023
data,Turkey Kadın Süper Ligi,Turkey,Kadın Süper Ligi,10382,20232024
data,Turkey Kadın Süper Ligi,Turkey,Kadın Süper Ligi,13585,20242025
data,Turkey Kadın Süper Ligi,Turkey,Kadın Süper Ligi,16048,20252026
data,Morocco Division 1 Féminin,Morocco,Division 1 Féminin,6995,20212022
data,Morocco Division 1 Féminin,Morocco,Division 1 Féminin,8581,20222023
data,Morocco Division 1 Féminin,Morocco,Division 1 Féminin,10768,20232024
data,Morocco Division 1 Féminin,Morocco,Division 1 Féminin,13671,20242025
data,Morocco Division 1 Féminin,Morocco,Division 1 Féminin,15553,20252026
data,Italy Primavera Women,Italy,Primavera Women,6996,20212022
data,Italy Primavera Women,Italy,Primavera Women,8556,20222023
data,Italy Primavera Women,Italy,Primavera Women,10548,20232024
data,Italy Primavera Women,Italy,Primavera Women,13155,20242025
data,Italy Primavera Women,Italy,Primavera Women,15743,20252026
data,Europe Tipsport Malta Cup,Europe,Tipsport Malta Cup,6997,2022
data,Europe Tipsport Malta Cup,Europe,Tipsport Malta Cup,8980,2023
data,Europe Tipsport Malta Cup,Europe,Tipsport Malta Cup,10935,2024
data,Liberia LFA First Division,Liberia,LFA First Division,6998,20212022
data,Liberia LFA First Division,Liberia,LFA First Division,8343,20222023
data,Liberia LFA First Division,Liberia,LFA First Division,10562,20232024
data,Liberia LFA First Division,Liberia,LFA First Division,13701,20242025
data,International AFC Womens Asian Cup,International,AFC Womens Asian Cup,6999,2022
data,British Virgin Islands BVIFA National League,British Virgin Islands,BVIFA National League,7001,2021
data,British Virgin Islands BVIFA National League,British Virgin Islands,BVIFA National League,8557,20222023
data,British Virgin Islands BVIFA National League,British Virgin Islands,BVIFA National League,10795,20232024
data,British Virgin Islands BVIFA National League,British Virgin Islands,BVIFA National League,13761,20242025
data,British Virgin Islands BVIFA National League,British Virgin Islands,BVIFA National League,16331,20252026
data,Djibouti Division 1,Djibouti,Division 1,7002,20212022
data,Djibouti Division 1,Djibouti,Division 1,8565,20222023
data,Djibouti Division 1,Djibouti,Division 1,10752,20232024
data,Djibouti Division 1,Djibouti,Division 1,13779,20242025
data,Tahiti Tahitian Ligue 1,Tahiti,Tahitian Ligue 1,7003,20212022
data,Tahiti Tahitian Ligue 1,Tahiti,Tahitian Ligue 1,8560,20222023
data,Tahiti Tahitian Ligue 1,Tahiti,Tahitian Ligue 1,10691,20232024
data,Tahiti Tahitian Ligue 1,Tahiti,Tahitian Ligue 1,13108,20242025
data,Tahiti Tahitian Ligue 1,Tahiti,Tahitian Ligue 1,16014,20252026
data,Finland League Cup,Finland,League Cup,7019,2022
data,Finland League Cup,Finland,League Cup,8925,2023
data,Finland League Cup,Finland,League Cup,11056,2024
data,Finland League Cup,Finland,League Cup,14051,2025
data,Finland Ykköscup,Finland,Ykköscup,7020,2022
data,Finland Ykköscup,Finland,Ykköscup,8817,2023
data,Finland Ykköscup,Finland,Ykköscup,10940,2024
data,Finland Ykköscup,Finland,Ykköscup,13882,2025
data,Georgia Super Cup,Georgia,Super Cup,7025,2022
data,Georgia Super Cup,Georgia,Super Cup,9528,2023
data,Georgia Super Cup,Georgia,Super Cup,12131,2024
data,Georgia Super Cup,Georgia,Super Cup,16223,2025
data,Faroe Islands Super Cup,Faroe Islands,Super Cup,7026,2022
data,Faroe Islands Super Cup,Faroe Islands,Super Cup,8975,2023
data,Faroe Islands Super Cup,Faroe Islands,Super Cup,12970,2024
data,Faroe Islands Super Cup,Faroe Islands,Super Cup,14185,2025
data,Chile Super Cup,Chile,Super Cup,7037,2022
data,Chile Super Cup,Chile,Super Cup,8727,2023
data,Chile Super Cup,Chile,Super Cup,11168,2024
data,Chile Super Cup,Chile,Super Cup,14061,2025
data,Australia South Australia State League 1 Reserves,Australia,South Australia State League 1 Reserves,7089,2022
data,Australia South Australia State League 1 Reserves,Australia,South Australia State League 1 Reserves,8903,2023
data,Australia South Australia State League 1 Reserves,Australia,South Australia State League 1 Reserves,11082,2024
data,Australia South Australia State League 1 Reserves,Australia,South Australia State League 1 Reserves,13941,2025
data,Brazil Supercopa Feminino,Brazil,Supercopa Feminino,7108,2022
data,Brazil Supercopa Feminino,Brazil,Supercopa Feminino,8968,2023
data,Brazil Supercopa Feminino,Brazil,Supercopa Feminino,11093,2024
data,Brazil Supercopa Feminino,Brazil,Supercopa Feminino,14273,2025
data,Sweden Division 2 Sodra Gotaland,Sweden,Division 2 Sodra Gotaland,7147,2022
data,Sweden Division 2 Sodra Gotaland,Sweden,Division 2 Sodra Gotaland,8924,2023
data,Sweden Division 2 Sodra Gotaland,Sweden,Division 2 Sodra Gotaland,11147,2024
data,Sweden Division 2 Sodra Gotaland,Sweden,Division 2 Sodra Gotaland,14159,2025
data,Belarus Second Division Brest Region,Belarus,Second Division Brest Region,7219,2022
data,Belarus Second Division Brest Region,Belarus,Second Division Brest Region,7225,2021
data,Belarus Second Division Brest Region,Belarus,Second Division Brest Region,9206,2023
data,Belarus Second Division Vitebsk Region,Belarus,Second Division Vitebsk Region,7220,2022
data,Belarus Second Division Vitebsk Region,Belarus,Second Division Vitebsk Region,7227,2021
data,Belarus Second Division Vitebsk Region,Belarus,Second Division Vitebsk Region,9207,2023
data,Belarus Second Division Gomel Region,Belarus,Second Division Gomel Region,7221,2022
data,Belarus Second Division Gomel Region,Belarus,Second Division Gomel Region,7228,2021
data,Belarus Second Division Gomel Region,Belarus,Second Division Gomel Region,9208,2023
data,Belarus Second Division Grodno Region,Belarus,Second Division Grodno Region,7222,2022
data,Belarus Second Division Grodno Region,Belarus,Second Division Grodno Region,7229,2021
data,Belarus Second Division Grodno Region,Belarus,Second Division Grodno Region,9209,2023
data,Belarus Second Division Minsk Region,Belarus,Second Division Minsk Region,7223,2022
data,Belarus Second Division Minsk Region,Belarus,Second Division Minsk Region,7230,2021
data,Belarus Second Division Minsk Region,Belarus,Second Division Minsk Region,9210,2023
data,Belarus Second Division Mogilev Region,Belarus,Second Division Mogilev Region,7224,2022
data,Belarus Second Division Mogilev Region,Belarus,Second Division Mogilev Region,7231,2021
data,Belarus Second Division Mogilev Region,Belarus,Second Division Mogilev Region,9211,2023
data,Europe UEFA Europa Conference League,Europe,UEFA Europa Conference League,7322,20212022
data,Europe UEFA Europa Conference League,Europe,UEFA Europa Conference League,7480,20222023
data,Europe UEFA Europa Conference League,Europe,UEFA Europa Conference League,9600,20232024
data,Europe UEFA Europa Conference League,Europe,UEFA Europa Conference League,12278,20242025
data,Europe UEFA Europa Conference League,Europe,UEFA Europa Conference League,14904,20252026
data,Austria OOEFV Cup,Austria,OOEFV Cup,7330,20212022
data,Austria OOEFV Cup,Austria,OOEFV Cup,7941,20222023
data,Austria OOEFV Cup,Austria,OOEFV Cup,9708,20232024
data,Austria OOEFV Cup,Austria,OOEFV Cup,12575,20242025
data,Austria OOEFV Cup,Austria,OOEFV Cup,15664,20252026
data,Austria BFV Cup,Austria,BFV Cup,7332,20212022
data,Austria BFV Cup,Austria,BFV Cup,7491,20222023
data,Austria BFV Cup,Austria,BFV Cup,10274,20232024
data,Austria BFV Cup,Austria,BFV Cup,12158,20242025
data,Austria BFV Cup,Austria,BFV Cup,15648,20252026
data,Austria STFV Cup,Austria,STFV Cup,7334,20212022
data,Austria STFV Cup,Austria,STFV Cup,8772,20222023
data,Austria STFV Cup,Austria,STFV Cup,9974,20232024
data,Austria STFV Cup,Austria,STFV Cup,13095,20242025
data,Austria STFV Cup,Austria,STFV Cup,15611,20252026
data,Belgium Playoffs 1 2,Belgium,Playoffs 1 2,7336,20212022
data,Belgium Playoffs 1 2,Belgium,Playoffs 1 2,11985,20232024
data,Belgium Playoffs 3 4,Belgium,Playoffs 3 4,7338,20212022
data,Belgium Playoffs 3 4,Belgium,Playoffs 3 4,9455,20222023
data,International Africa Cup of Nations Qualification,International,Africa Cup of Nations Qualification,7342,2023
data,International Africa Cup of Nations Qualification,International,Africa Cup of Nations Qualification,8374,2021
data,International Africa Cup of Nations Qualification,International,Africa Cup of Nations Qualification,13493,2025
data,International CONCACAF Nations League,International,CONCACAF Nations League,7343,20222023
data,International CONCACAF Nations League,International,CONCACAF Nations League,10586,20232024
data,International CONCACAF Nations League,International,CONCACAF Nations League,12980,20242025
data,International UEFA Euro U19 Championship Qualification,International,UEFA Euro U19 Championship Qualification,7346,2022
data,International UEFA Euro U19 Championship Qualification,International,UEFA Euro U19 Championship Qualification,12964,20232024
data,International UEFA Euro U19 Championship Qualification,International,UEFA Euro U19 Championship Qualification,13468,2025
data,International UEFA Euro U19 Championship Qualification,International,UEFA Euro U19 Championship Qualification,14547,2026
data,International International Friendlies Women,International,International Friendlies Women,7413,2022
data,International International Friendlies Women,International,International Friendlies Women,7415,2021
data,International International Friendlies Women,International,International Friendlies Women,8522,2023
data,International International Friendlies Women,International,International Friendlies Women,11043,2024
data,International International Friendlies Women,International,International Friendlies Women,16088,2025
data,International AFC Asian Cup,International,AFC Asian Cup,7418,2019
data,International AFC Asian Cup,International,AFC Asian Cup,9397,2023
data,International Asian Cup Qualification,International,Asian Cup Qualification,7419,2023
data,International Asian Cup Qualification,International,Asian Cup Qualification,7421,2019
data,International Asian Cup Qualification,International,Asian Cup Qualification,11943,2027
data,USA USL W League,USA,USL W League,7422,2022
data,USA USL W League,USA,USL W League,9251,2023
data,USA USL W League,USA,USL W League,12534,2024
data,USA USL W League,USA,USL W League,16224,2025
data,International CONMEBOL UEFA Cup of Champions,International,CONMEBOL UEFA Cup of Champions,7424,2022
data,International World Cup,International,World Cup,7432,2022
data,Europe Premier League International Cup,Europe,Premier League International Cup,7444,20192020
data,Europe Premier League International Cup,Europe,Premier League International Cup,9199,20222023
data,Europe Premier League International Cup,Europe,Premier League International Cup,10551,20232024
data,Europe Premier League International Cup,Europe,Premier League International Cup,13293,20242025
data,Europe Premier League International Cup,Europe,Premier League International Cup,15936,20252026
data,Oceania OFC Champions League,Oceania,OFC Champions League,7477,2022
data,Oceania OFC Champions League,Oceania,OFC Champions League,9352,2023
data,Indonesia Piala Indonesia,Indonesia,Piala Indonesia,7485,2018
data,Aruba Copa Betico Croes,Aruba,Copa Betico Croes,7487,2022
data,Aruba Copa Betico Croes,Aruba,Copa Betico Croes,8971,20222023
data,Aruba Copa Betico Croes,Aruba,Copa Betico Croes,11081,20232024
data,Aruba Copa Betico Croes,Aruba,Copa Betico Croes,14050,20242025
data,Netherlands Netherlands Playoffs 4 5,Netherlands,Netherlands Playoffs 4 5,7503,20212022
data,Netherlands Netherlands Playoffs 4 5,Netherlands,Netherlands Playoffs 4 5,9429,20222023
data,Netherlands Netherlands Playoffs 4 5,Netherlands,Netherlands Playoffs 4 5,12038,20232024
data,Netherlands Netherlands Playoffs 4 5,Netherlands,Netherlands Playoffs 4 5,14780,20242025
data,Asia AFF Womens Championship,Asia,AFF Womens Championship,7512,2022
data,Canada PLSQ,Canada,PLSQ,7514,2022
data,Canada PLSQ,Canada,PLSQ,9258,2023
data,Canada PLSQ,Canada,PLSQ,11382,2024
data,Canada PLSQ,Canada,PLSQ,14512,2025
data,Canada League1 BC,Canada,League1 BC,7515,2022
data,Canada League1 BC,Canada,League1 BC,9074,2023
data,Canada League1 BC,Canada,League1 BC,11393,2024
data,Canada League1 BC,Canada,League1 BC,16205,2025
data,Canada League1 Ontario,Canada,League1 Ontario,7516,2022
data,Canada League1 Ontario,Canada,League1 Ontario,9094,2023
data,Canada League1 Ontario,Canada,League1 Ontario,11424,2024
data,Canada League1 Ontario,Canada,League1 Ontario,16206,2025
data,Bhutan Bhutan Super League,Bhutan,Bhutan Super League,7523,2022
data,Bhutan Bhutan Super League,Bhutan,Bhutan Super League,7575,2020
data,Bhutan Bhutan Super League,Bhutan,Bhutan Super League,9246,2023
data,Bhutan Bhutan Super League,Bhutan,Bhutan Super League,14229,2025
data,Finland Kolmonen Pohjoinen,Finland,Kolmonen Pohjoinen,7546,2022
data,Finland Kolmonen Pohjoinen,Finland,Kolmonen Pohjoinen,9004,2023
data,Finland Kolmonen Pohjoinen,Finland,Kolmonen Pohjoinen,11227,2024
data,Finland Kolmonen Pohjoinen,Finland,Kolmonen Pohjoinen,14096,2025
data,Finland Kolmonen Etelä,Finland,Kolmonen Etelä,7551,2022
data,Finland Kolmonen Etelä,Finland,Kolmonen Etelä,14431,2025
data,Finland Kolmonen Etelä,Finland,Kolmonen Etelä,14442,2023
data,Finland Kolmonen Etelä,Finland,Kolmonen Etelä,14445,2024
data,Finland Kolmonen Länsi,Finland,Kolmonen Länsi,7552,2022
data,Finland Kolmonen Länsi,Finland,Kolmonen Länsi,8893,2023
data,Finland Kolmonen Länsi,Finland,Kolmonen Länsi,11232,2024
data,Finland Kolmonen Länsi,Finland,Kolmonen Länsi,14109,2025
data,Finland Kolmonen Itä,Finland,Kolmonen Itä,7553,2022
data,Finland Kolmonen Itä,Finland,Kolmonen Itä,9544,2023
data,Finland Kolmonen Itä,Finland,Kolmonen Itä,11226,2024
data,Finland Kolmonen Itä,Finland,Kolmonen Itä,14110,2025
data,Canada Canadian Championship,Canada,Canadian Championship,7554,2022
data,Canada Canadian Championship,Canada,Canadian Championship,8964,2023
data,Canada Canadian Championship,Canada,Canadian Championship,11311,2024
data,Canada Canadian Championship,Canada,Canadian Championship,14289,2025
data,Netherlands Netherlands Playoffs 5 6,Netherlands,Netherlands Playoffs 5 6,7556,20212022
data,Netherlands Netherlands Playoffs 5 6,Netherlands,Netherlands Playoffs 5 6,9535,20222023
data,Netherlands Netherlands Playoffs 5 6,Netherlands,Netherlands Playoffs 5 6,12054,20232024
data,Netherlands Netherlands Playoffs 5 6,Netherlands,Netherlands Playoffs 5 6,14786,20242025
data,Macau Macau FA Cup,Macau,Macau FA Cup,7557,2022
data,Macau Macau FA Cup,Macau,Macau FA Cup,9347,2023
data,Macau Macau FA Cup,Macau,Macau FA Cup,12532,2024
data,Macau Macau FA Cup,Macau,Macau FA Cup,16207,2025
data,Brazil Carioca A2,Brazil,Carioca A2,7559,2021
data,Brazil Carioca A2,Brazil,Carioca A2,7560,2022
data,Brazil Carioca A2,Brazil,Carioca A2,9192,2023
data,Brazil Carioca A2,Brazil,Carioca A2,11376,2024
data,Brazil Carioca A2,Brazil,Carioca A2,16167,2025
data,Ecuador Copa Ecuador,Ecuador,Copa Ecuador,7562,2022
data,Ecuador Copa Ecuador,Ecuador,Copa Ecuador,13691,2024
data,Ecuador Copa Ecuador,Ecuador,Copa Ecuador,14652,2025
data,Uruguay Copa Uruguay,Uruguay,Copa Uruguay,7563,2022
data,Uruguay Copa Uruguay,Uruguay,Copa Uruguay,10494,2023
data,Uruguay Copa Uruguay,Uruguay,Copa Uruguay,13586,2024
data,Uruguay Copa Uruguay,Uruguay,Copa Uruguay,15330,2025
data,Panama LFF,Panama,LFF,7582,2022
data,Panama LFF,Panama,LFF,9095,2023
data,Panama LFF,Panama,LFF,11188,2024
data,Panama LFF,Panama,LFF,14123,2025
data,International CONCACAF Championship U20,International,CONCACAF Championship U20,7587,2022
data,USA MLS Next Pro,USA,MLS Next Pro,7598,2022
data,USA MLS Next Pro,USA,MLS Next Pro,9127,2023
data,USA MLS Next Pro,USA,MLS Next Pro,11277,2024
data,USA MLS Next Pro,USA,MLS Next Pro,14180,2025
data,Australia Queensland FQPL 1 Women,Australia,Queensland FQPL 1 Women,7601,2022
data,Australia Queensland FQPL 1 Women,Australia,Queensland FQPL 1 Women,8972,2023
data,Australia Queensland FQPL 1 Women,Australia,Queensland FQPL 1 Women,11092,2024
data,Australia Queensland FQPL 1 Women,Australia,Queensland FQPL 1 Women,16264,2025
data,Egypt League Cup,Egypt,League Cup,7605,20212022
data,Egypt League Cup,Egypt,League Cup,8618,20222023
data,Egypt League Cup,Egypt,League Cup,11044,20232024
data,Egypt League Cup,Egypt,League Cup,13829,20242025
data,Egypt League Cup,Egypt,League Cup,16068,20252026
data,Malaysia Liga M3,Malaysia,Liga M3,7606,2022
data,Malaysia Liga M3,Malaysia,Liga M3,9076,2023
data,Malaysia Liga M3,Malaysia,Liga M3,12031,20242025
data,Brazil Copa Espirito Santo,Brazil,Copa Espirito Santo,7612,2022
data,Brazil Copa Espirito Santo,Brazil,Copa Espirito Santo,9133,2023
data,Brazil Copa Espirito Santo,Brazil,Copa Espirito Santo,11375,2024
data,Brazil Copa Espirito Santo,Brazil,Copa Espirito Santo,16188,2025
data,Scotland SWPL Cup,Scotland,SWPL Cup,7654,2021
data,Scotland SWPL Cup,Scotland,SWPL Cup,8300,2022
data,Scotland SWPL Cup,Scotland,SWPL Cup,10145,2023
data,Scotland SWPL Cup,Scotland,SWPL Cup,12608,20242025
data,Scotland SWPL Cup,Scotland,SWPL Cup,15362,20252026
data,Armenia Super Cup,Armenia,Super Cup,7666,20212022
data,Armenia Super Cup,Armenia,Super Cup,10726,20232024
data,Armenia Super Cup,Armenia,Super Cup,14093,20242025
data,New Zealand Chatham Cup,New Zealand,Chatham Cup,7673,2022
data,New Zealand Chatham Cup,New Zealand,Chatham Cup,9193,2023
data,New Zealand Chatham Cup,New Zealand,Chatham Cup,11947,2024
data,New Zealand Chatham Cup,New Zealand,Chatham Cup,16304,2025
data,Moldova Supercupa,Moldova,Supercupa,7674,20212022
data,Thailand Thai Champions Cup,Thailand,Thai Champions Cup,7676,20212022
data,Thailand Thai Champions Cup,Thailand,Thai Champions Cup,8061,20222023
data,Thailand Thai Champions Cup,Thailand,Thai Champions Cup,10016,20232024
data,Croatia Super Cup,Croatia,Super Cup,7727,20192020
data,Croatia Super Cup,Croatia,Super Cup,7728,20222023
data,Croatia Super Cup,Croatia,Super Cup,9797,20232024
data,Austria Landesliga Burgenland,Austria,Landesliga Burgenland,7749,20222023
data,Austria Landesliga Burgenland,Austria,Landesliga Burgenland,9778,20232024
data,Austria Landesliga Burgenland,Austria,Landesliga Burgenland,12702,20242025
data,Austria Landesliga Burgenland,Austria,Landesliga Burgenland,15152,20252026
data,Austria Landesliga Wien,Austria,Landesliga Wien,7758,20222023
data,Austria Landesliga Wien,Austria,Landesliga Wien,9782,20232024
data,Austria Landesliga Wien,Austria,Landesliga Wien,12726,20242025
data,Austria Landesliga Wien,Austria,Landesliga Wien,15129,20252026
data,Austria Landesliga Niederösterreich,Austria,Landesliga Niederösterreich,7760,20222023
data,Austria Landesliga Niederösterreich,Austria,Landesliga Niederösterreich,9783,20232024
data,Austria Landesliga Niederösterreich,Austria,Landesliga Niederösterreich,12719,20242025
data,Austria Landesliga Niederösterreich,Austria,Landesliga Niederösterreich,15166,20252026
data,Austria Landesliga Oberösterreich,Austria,Landesliga Oberösterreich,7761,20222023
data,Austria Landesliga Oberösterreich,Austria,Landesliga Oberösterreich,9786,20232024
data,Austria Landesliga Oberösterreich,Austria,Landesliga Oberösterreich,12697,20242025
data,Austria Landesliga Oberösterreich,Austria,Landesliga Oberösterreich,15139,20252026
data,Austria Landesliga Steiermark,Austria,Landesliga Steiermark,7765,20222023
data,Austria Landesliga Steiermark,Austria,Landesliga Steiermark,9787,20232024
data,Austria Landesliga Steiermark,Austria,Landesliga Steiermark,12695,20242025
data,Austria Landesliga Steiermark,Austria,Landesliga Steiermark,15171,20252026
data,Austria Landesliga Salzburg,Austria,Landesliga Salzburg,7767,20222023
data,Austria Landesliga Salzburg,Austria,Landesliga Salzburg,9789,20232024
data,Austria Landesliga Salzburg,Austria,Landesliga Salzburg,12710,20242025
data,Austria Landesliga Salzburg,Austria,Landesliga Salzburg,15123,20252026
data,International Club Friendlies 3,International,Club Friendlies 3,7801,2022
data,International Club Friendlies 3,International,Club Friendlies 3,8951,2023
data,International Club Friendlies 3,International,Club Friendlies 3,11431,2024
data,International Club Friendlies 3,International,Club Friendlies 3,13898,2025
data,International Club Friendlies 2,International,Club Friendlies 2,7802,2022
data,International Club Friendlies 2,International,Club Friendlies 2,10485,2023
data,International Club Friendlies 2,International,Club Friendlies 2,12674,2024
data,International Club Friendlies 2,International,Club Friendlies 2,15264,2025
data,International Club Friendlies 1,International,Club Friendlies 1,7805,2022
data,International Club Friendlies 1,International,Club Friendlies 1,8950,2023
data,International Club Friendlies 1,International,Club Friendlies 1,11042,2024
data,International Club Friendlies 1,International,Club Friendlies 1,13902,2025
data,Czech Republic 3. Liga CFL,Czech Republic,3. Liga CFL,7944,20222023
data,Czech Republic 3. Liga CFL,Czech Republic,3. Liga CFL,9646,20232024
data,Czech Republic 3. Liga CFL,Czech Republic,3. Liga CFL,14452,20242025
data,Czech Republic 3. Liga CFL,Czech Republic,3. Liga CFL,15094,20252026
data,Czech Republic 3. Liga MSFL,Czech Republic,3. Liga MSFL,7945,20222023
data,Czech Republic 3. Liga MSFL,Czech Republic,3. Liga MSFL,9647,20232024
data,Czech Republic 3. Liga MSFL,Czech Republic,3. Liga MSFL,15107,20252026
data,International CONCACAF League,International,CONCACAF League,7977,2022
data,England Counties Leagues United Counties League Premier North,England,Counties Leagues United Counties League Premier North,7979,20222023
data,England Counties Leagues United Counties League Premier North,England,Counties Leagues United Counties League Premier North,9803,20232024
data,England Counties Leagues United Counties League Premier North,England,Counties Leagues United Counties League Premier North,12768,20242025
data,England Counties Leagues United Counties League Premier North,England,Counties Leagues United Counties League Premier North,15334,20252026
data,England Counties Leagues United Counties League Premier South,England,Counties Leagues United Counties League Premier South,7980,20222023
data,England Counties Leagues United Counties League Premier South,England,Counties Leagues United Counties League Premier South,9802,20232024
data,England Counties Leagues United Counties League Premier South,England,Counties Leagues United Counties League Premier South,12737,20242025
data,England Counties Leagues United Counties League Premier South,England,Counties Leagues United Counties League Premier South,15317,20252026
data,Slovakia 3 Liga East,Slovakia,3 Liga East,8109,20222023
data,Slovakia 3 Liga East,Slovakia,3 Liga East,10115,20232024
data,Slovakia 3 Liga East,Slovakia,3 Liga East,12671,20242025
data,Slovakia 3 Liga East,Slovakia,3 Liga East,15088,20252026
data,Slovakia 3 Liga West,Slovakia,3 Liga West,8110,20222023
data,Slovakia 3 Liga West,Slovakia,3 Liga West,9963,20232024
data,Slovakia 3 Liga West,Slovakia,3 Liga West,12646,20242025
data,Slovakia 3 Liga West,Slovakia,3 Liga West,15102,20252026
data,Spain División De Honor Juvenil Group 1,Spain,División De Honor Juvenil Group 1,8125,20222023
data,Spain División De Honor Juvenil Group 1,Spain,División De Honor Juvenil Group 1,10094,20232024
data,Spain División De Honor Juvenil Group 1,Spain,División De Honor Juvenil Group 1,13186,20242025
data,Spain División De Honor Juvenil Group 1,Spain,División De Honor Juvenil Group 1,15456,20252026
data,Spain División De Honor Juvenil Group 2,Spain,División De Honor Juvenil Group 2,8126,20222023
data,Spain División De Honor Juvenil Group 2,Spain,División De Honor Juvenil Group 2,10095,20232024
data,Spain División De Honor Juvenil Group 2,Spain,División De Honor Juvenil Group 2,13185,20242025
data,Spain División De Honor Juvenil Group 2,Spain,División De Honor Juvenil Group 2,15455,20252026
data,Spain División De Honor Juvenil Group 3,Spain,División De Honor Juvenil Group 3,8129,20222023
data,Spain División De Honor Juvenil Group 3,Spain,División De Honor Juvenil Group 3,10096,20232024
data,Spain División De Honor Juvenil Group 3,Spain,División De Honor Juvenil Group 3,13222,20242025
data,Spain División De Honor Juvenil Group 3,Spain,División De Honor Juvenil Group 3,15487,20252026
data,Spain División De Honor Juvenil Group 4,Spain,División De Honor Juvenil Group 4,8130,20222023
data,Spain División De Honor Juvenil Group 4,Spain,División De Honor Juvenil Group 4,10097,20232024
data,Spain División De Honor Juvenil Group 4,Spain,División De Honor Juvenil Group 4,13227,20242025
data,Spain División De Honor Juvenil Group 4,Spain,División De Honor Juvenil Group 4,15475,20252026
data,Spain División De Honor Juvenil Group 5,Spain,División De Honor Juvenil Group 5,8133,20222023
data,Spain División De Honor Juvenil Group 5,Spain,División De Honor Juvenil Group 5,10102,20232024
